record_id,canonical_id,row_index,subject_qid,relation_id,update_date,split,grouping_key,seed,split_version,is_ptc__qwen-2.5-1.5b,knowledge_absent__qwen-2.5-1.5b,is_ptc__qwen-2.5-7b,knowledge_absent__qwen-2.5-7b,is_ptc__mistral-7b-v0.3,knowledge_absent__mistral-7b-v0.3,is_ptc__llama-3.1-8b,knowledge_absent__llama-3.1-8b
P6:Q23681:Q28600107->Q47189019@2021-11-05,P6:Q23681:Q28600107->Q47189019,150,Q23681,P6,2021-11-05,test,Q23681,20260712,v1,0,1,0,1,0,0,0,0
P6:Q23681:Q47189019->Q12812869@2022-05-12,P6:Q23681:Q47189019->Q12812869,151,Q23681,P6,2022-05-12,test,Q23681,20260712,v1,1,1,0,0,0,0,0,0
P6:Q842934:Q729174->Q31093302@2011-01-01,P6:Q842934:Q729174->Q31093302,152,Q842934,P6,2011-01-01,validation,Q842934,20260712,v1,0,0,0,0,0,0,0,0
P6:Q842934:Q31093302->Q114081524@2019-01-01,P6:Q842934:Q31093302->Q114081524,153,Q842934,P6,2019-01-01,validation,Q842934,20260712,v1,0,0,0,0,0,0,0,0
P6:Q134494:Q227338->Q61188881@2020-01-01,P6:Q134494:Q227338->Q61188881,154,Q134494,P6,2020-01-01,train,Q134494,20260712,v1,0,1,0,1,0,0,0,0
P6:Q490:Q239024->Q666504@2011-06-01,P6:Q490:Q239024->Q666504,155,Q490,P6,2011-06-01,train,Q490,20260712,v1,0,1,0,0,0,0,1,0
P6:Q490:Q666504->Q17146774@2016-06-20,P6:Q490:Q666504->Q17146774,156,Q490,P6,2016-06-20,train,Q490,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1279:Q1239122->Q3838079@2015-06-12,P6:Q1279:Q1239122->Q3838079,157,Q1279,P6,2015-06-12,calibration,Q1279,20260712,v1,0,1,0,1,0,0,0,0
P6:Q1279:Q3838079->Q55281732@2020-09-21,P6:Q1279:Q3838079->Q55281732,158,Q1279,P6,2020-09-21,calibration,Q1279,20260712,v1,0,1,1,0,0,0,1,0
P6:Q1449:Q1225736->Q649288@2012-05-21,P6:Q1449:Q1225736->Q649288,159,Q1449,P6,2012-05-21,train,Q1449,20260712,v1,0,1,0,0,1,0,0,0
P6:Q1449:Q649288->Q30745227@2017-06-27,P6:Q1449:Q649288->Q30745227,160,Q1449,P6,2017-06-27,train,Q1449,20260712,v1,0,0,0,0,0,0,0,0
P6:Q203344:Q1253167->Q1468102@2010-01-01,P6:Q203344:Q1253167->Q1468102,161,Q203344,P6,2010-01-01,test,Q203344,20260712,v1,1,1,0,1,0,1,0,1
P6:Q203344:Q1468102->Q110780235@2014-01-01,P6:Q203344:Q1468102->Q110780235,162,Q203344,P6,2014-01-01,test,Q203344,20260712,v1,0,1,0,1,0,1,0,1
P6:Q203344:Q110780235->Q110780008@2019-01-01,P6:Q203344:Q110780235->Q110780008,163,Q203344,P6,2019-01-01,test,Q203344,20260712,v1,0,1,0,1,0,1,0,1
P6:Q5978:Q1280724->Q27683921@2016-01-01,P6:Q5978:Q1280724->Q27683921,164,Q5978,P6,2016-01-01,validation,Q5978,20260712,v1,0,1,0,1,0,1,0,1
P6:Q6092:Q1228050->Q534377@2014-01-01,P6:Q6092:Q1228050->Q534377,165,Q6092,P6,2014-01-01,train,Q6092,20260712,v1,1,1,0,1,0,1,0,1
P6:Q1342:Q766320->Q4910457@2014-01-06,P6:Q1342:Q766320->Q4910457,166,Q1342,P6,2014-01-06,validation,Q1342,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1342:Q4910457->Q16241508@2022-01-03,P6:Q1342:Q4910457->Q16241508,167,Q1342,P6,2022-01-03,validation,Q1342,20260712,v1,0,1,0,0,1,0,1,0
P6:Q2795:Q807542->Q100276618@2020-11-25,P6:Q2795:Q807542->Q100276618,168,Q2795,P6,2020-11-25,train,Q2795,20260712,v1,0,0,0,0,0,0,0,0
P6:Q7878:Q817946->Q2080162@2012-07-01,P6:Q7878:Q817946->Q2080162,169,Q7878,P6,2012-07-01,train,Q7878,20260712,v1,0,1,0,1,0,1,1,1
P6:Q3042:Q1629916->Q40906565@2018-01-21,P6:Q3042:Q1629916->Q40906565,170,Q3042,P6,2018-01-21,validation,Q3042,20260712,v1,0,1,1,1,0,1,0,0
P6:Q1185115:Q379122->Q445654@2011-06-01,P6:Q1185115:Q379122->Q445654,171,Q1185115,P6,2011-06-01,train,Q1185115,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1185115:Q445654->Q379122@2018-11-01,P6:Q1185115:Q445654->Q379122,172,Q1185115,P6,2018-11-01,train,Q1185115,20260712,v1,0,1,0,0,1,0,0,0
P6:Q1185115:Q379122->Q5535621@2021-11-18,P6:Q1185115:Q379122->Q5535621,173,Q1185115,P6,2021-11-18,train,Q1185115,20260712,v1,0,1,0,0,0,0,0,0
P6:Q40:Q53282->Q18135060@2016-05-17,P6:Q40:Q53282->Q18135060,174,Q40,P6,2016-05-17,train,Q40,20260712,v1,0,0,0,0,1,0,1,0
P6:Q40:Q18135060->Q2262885@2017-12-18,P6:Q40:Q18135060->Q2262885,175,Q40,P6,2017-12-18,train,Q40,20260712,v1,0,0,0,0,0,0,0,0
P6:Q40:Q2262885->Q45808771@2019-05-28,P6:Q40:Q2262885->Q45808771,176,Q40,P6,2019-05-28,train,Q40,20260712,v1,0,1,0,1,0,0,0,0
P6:Q40:Q916162->Q2262885@2020-01-07,P6:Q40:Q916162->Q2262885,177,Q40,P6,2020-01-07,train,Q40,20260712,v1,0,0,0,0,0,0,0,0
P6:Q40:Q2262885->Q64168538@2021-10-11,P6:Q40:Q2262885->Q64168538,178,Q40,P6,2021-10-11,train,Q40,20260712,v1,0,0,1,0,0,0,1,0
P6:Q489342:Q261761->Q95981133@2019-01-01,P6:Q489342:Q261761->Q95981133,179,Q489342,P6,2019-01-01,train,Q489342,20260712,v1,0,1,0,0,0,0,0,0
P6:Q504125:Q257881->Q113921@2010-01-01,P6:Q504125:Q257881->Q113921,180,Q504125,P6,2010-01-01,train,Q504125,20260712,v1,1,0,0,0,0,0,0,0
P6:Q504125:Q113921->Q100596915@2020-10-19,P6:Q504125:Q113921->Q100596915,181,Q504125,P6,2020-10-19,train,Q504125,20260712,v1,0,1,0,1,0,0,0,1
P6:Q504125:Q100596915->Q12336450@2022-01-01,P6:Q504125:Q100596915->Q12336450,182,Q504125,P6,2022-01-01,train,Q504125,20260712,v1,0,1,0,0,0,0,0,0
P6:Q5465:Q379122->Q445654@2011-06-01,P6:Q5465:Q379122->Q445654,183,Q5465,P6,2011-06-01,train,Q5465,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5465:Q445654->Q379122@2018-11-01,P6:Q5465:Q445654->Q379122,184,Q5465,P6,2018-11-01,train,Q5465,20260712,v1,0,1,0,1,0,0,0,0
P6:Q954596:Q260804->Q29951519@2010-10-08,P6:Q954596:Q260804->Q29951519,185,Q954596,P6,2010-10-08,calibration,Q954596,20260712,v1,0,1,0,1,0,1,0,1
P6:Q954596:Q29951519->Q123348201@2022-10-17,P6:Q954596:Q29951519->Q123348201,186,Q954596,P6,2022-10-17,calibration,Q954596,20260712,v1,0,0,0,0,0,0,0,0
P6:Q2865:Q828457->Q33262484@2017-07-22,P6:Q2865:Q828457->Q33262484,187,Q2865,P6,2017-07-22,test,Q2865,20260712,v1,0,1,0,1,1,0,0,0
P6:Q43421:Q5318125->Q18619510@2017-01-01,P6:Q43421:Q5318125->Q18619510,188,Q43421,P6,2017-01-01,train,Q43421,20260712,v1,0,1,0,0,0,0,0,0
P6:Q1721:Q84611->Q6802911@2013-01-01,P6:Q1721:Q84611->Q6802911,189,Q1721,P6,2013-01-01,test,Q1721,20260712,v1,0,1,0,1,0,0,0,0
P6:Q1721:Q6802911->Q64691933@2019-01-01,P6:Q1721:Q6802911->Q64691933,190,Q1721,P6,2019-01-01,test,Q1721,20260712,v1,0,1,0,1,0,0,0,0
P6:Q267329:Q85380->Q21813446@2015-12-22,P6:Q267329:Q85380->Q21813446,191,Q267329,P6,2015-12-22,train,Q267329,20260712,v1,0,1,0,1,0,0,0,0
P6:Q801:Q43723->Q39318@2021-06-13,P6:Q801:Q43723->Q39318,192,Q801,P6,2021-06-13,train,Q801,20260712,v1,1,0,1,0,1,0,0,0
P6:Q801:Q39318->Q1396120@2022-07-01,P6:Q801:Q39318->Q1396120,193,Q801,P6,2022-07-01,train,Q801,20260712,v1,0,0,0,0,0,0,1,0
P6:Q801:Q1396120->Q43723@2022-12-29,P6:Q801:Q1396120->Q43723,194,Q801,P6,2022-12-29,train,Q801,20260712,v1,0,0,0,0,0,0,0,0
P6:Q142:Q101410->Q7711@2012-05-16,P6:Q142:Q101410->Q7711,195,Q142,P6,2012-05-16,calibration,Q142,20260712,v1,0,0,0,0,0,0,0,0
P6:Q142:Q7711->Q10287@2014-03-31,P6:Q142:Q7711->Q10287,196,Q142,P6,2014-03-31,calibration,Q142,20260712,v1,1,0,0,0,0,0,1,0
P6:Q142:Q10287->Q560890@2016-12-06,P6:Q142:Q10287->Q560890,197,Q142,P6,2016-12-06,calibration,Q142,20260712,v1,0,0,1,0,0,0,0,0
P6:Q142:Q3579995->Q3171170@2020-07-03,P6:Q142:Q3579995->Q3171170,198,Q142,P6,2020-07-03,calibration,Q142,20260712,v1,0,0,0,0,1,0,1,0
P6:Q142:Q3171170->Q20020731@2022-05-16,P6:Q142:Q3171170->Q20020731,199,Q142,P6,2022-05-16,calibration,Q142,20260712,v1,0,0,0,0,0,0,0,0
P6:Q3974:Q106408->Q27520829@2017-01-01,P6:Q3974:Q106408->Q27520829,200,Q3974,P6,2017-01-01,train,Q3974,20260712,v1,0,1,0,1,0,1,0,0
P6:Q5906:Q101098->Q124438@2021-11-01,P6:Q5906:Q101098->Q124438,201,Q5906,P6,2021-11-01,train,Q5906,20260712,v1,0,1,1,1,0,1,0,1
P6:Q216:Q983009->Q766701@2010-12-01,P6:Q216:Q983009->Q766701,202,Q216,P6,2010-12-01,train,Q216,20260712,v1,0,0,1,0,0,0,0,0
P6:Q2916:Q893758->Q15855000@2013-01-01,P6:Q2916:Q893758->Q15855000,203,Q2916,P6,2013-01-01,test,Q2916,20260712,v1,0,1,0,1,0,0,0,0
P6:Q2916:Q15855000->Q108703393@2021-01-01,P6:Q2916:Q15855000->Q108703393,204,Q2916,P6,2021-01-01,test,Q2916,20260712,v1,0,1,0,1,0,0,0,0
P6:Q3750:Q2527375->Q52341819@2018-07-01,P6:Q3750:Q2527375->Q52341819,205,Q3750,P6,2018-07-01,calibration,Q3750,20260712,v1,0,1,0,1,0,1,0,1
P6:Q64632591:Q64633242->Q64633125@2015-01-01,P6:Q64632591:Q64633242->Q64633125,206,Q64632591,P6,2015-01-01,train,Q64632591,20260712,v1,0,1,0,1,0,1,0,1
P6:Q3150:Q109029->Q52376077@2018-07-01,P6:Q3150:Q109029->Q52376077,207,Q3150,P6,2018-07-01,test,Q3150,20260712,v1,0,1,0,0,0,0,0,0
P6:Q3869:Q108995->Q2427382@2015-12-01,P6:Q3869:Q108995->Q2427382,208,Q3869,P6,2015-12-01,validation,Q3869,20260712,v1,0,1,0,1,0,1,0,1
P6:Q181314:Q950958->Q67172379@2014-01-01,P6:Q181314:Q950958->Q67172379,209,Q181314,P6,2014-01-01,test,Q181314,20260712,v1,0,1,0,1,0,1,0,0
P6:Q244311:Q65586848->Q98252335@2020-06-28,P6:Q244311:Q65586848->Q98252335,210,Q244311,P6,2020-06-28,train,Q244311,20260712,v1,0,1,0,1,0,1,0,1
P6:Q423:Q310875->Q310889@2010-06-07,P6:Q423:Q310875->Q310889,211,Q423,P6,2010-06-07,test,Q423,20260712,v1,0,0,0,0,0,0,0,0
P6:Q423:Q310889->Q494800@2013-04-01,P6:Q423:Q310889->Q494800,212,Q423,P6,2013-04-01,test,Q423,20260712,v1,0,0,0,0,0,0,0,0
P6:Q423:Q494800->Q56818689@2019-04-11,P6:Q423:Q494800->Q56818689,213,Q423,P6,2019-04-11,test,Q423,20260712,v1,0,0,0,0,0,0,0,0
P6:Q486450:Q1354281->Q1794124@2010-01-01,P6:Q486450:Q1354281->Q1794124,214,Q486450,P6,2010-01-01,train,Q486450,20260712,v1,0,1,0,1,0,1,0,1
P6:Q10002:Q2311677->Q1986811@2021-01-01,P6:Q10002:Q2311677->Q1986811,215,Q10002,P6,2021-01-01,train,Q10002,20260712,v1,0,1,0,0,0,0,0,1
P6:Q10002:Q1986811->Q109986157@2022-01-01,P6:Q10002:Q1986811->Q109986157,216,Q10002,P6,2022-01-01,train,Q10002,20260712,v1,0,1,0,1,0,1,0,0
P6:Q1978:Q2157288->Q19825046@2015-02-23,P6:Q1978:Q2157288->Q19825046,217,Q1978,P6,2015-02-23,train,Q1978,20260712,v1,0,0,0,0,0,0,0,0
P6:Q1978:Q19825046->Q61819600@2019-05-09,P6:Q1978:Q19825046->Q61819600,218,Q1978,P6,2019-05-09,train,Q1978,20260712,v1,0,1,0,0,1,0,1,0
P6:Q747920:Q2186310->Q1922264@2010-01-01,P6:Q747920:Q2186310->Q1922264,219,Q747920,P6,2010-01-01,validation,Q747920,20260712,v1,0,1,0,1,0,1,0,0
P6:Q2028:Q976712->Q30708188@2017-06-25,P6:Q2028:Q976712->Q30708188,220,Q2028,P6,2017-06-25,train,Q2028,20260712,v1,0,1,0,0,0,0,0,0
P6:Q2028:Q30708188->Q350271@2022-06-29,P6:Q2028:Q30708188->Q350271,221,Q2028,P6,2022-06-29,train,Q2028,20260712,v1,0,1,0,1,0,0,0,0
P6:Q994:Q969642->Q24008070@2013-12-22,P6:Q994:Q969642->Q24008070,222,Q994,P6,2013-12-22,calibration,Q994,20260712,v1,0,1,0,1,0,0,0,0
P6:Q994:Q24008070->Q17481730@2014-08-02,P6:Q994:Q24008070->Q17481730,223,Q994,P6,2014-08-02,calibration,Q994,20260712,v1,0,1,0,0,0,0,0,0
P6:Q994:Q17481730->Q192031@2017-11-13,P6:Q994:Q17481730->Q192031,224,Q994,P6,2017-11-13,calibration,Q994,20260712,v1,0,0,0,0,0,0,0,0
P6:Q3185:Q1793827->Q15731019@2014-02-01,P6:Q3185:Q1793827->Q15731019,225,Q3185,P6,2014-02-01,validation,Q3185,20260712,v1,0,1,0,1,0,0,0,1
P6:Q3828:Q1774022->Q19298417@2014-01-01,P6:Q3828:Q1774022->Q19298417,226,Q3828,P6,2014-01-01,train,Q3828,20260712,v1,0,1,0,1,0,1,0,0
P6:Q3828:Q19298417->Q109913749@2021-01-01,P6:Q3828:Q19298417->Q109913749,227,Q3828,P6,2021-01-01,train,Q3828,20260712,v1,0,1,0,1,0,1,0,1
P6:Q9898:Q2216667->Q1452565@2014-01-01,P6:Q9898:Q2216667->Q1452565,228,Q9898,P6,2014-01-01,validation,Q9898,20260712,v1,0,1,0,1,0,0,0,0
P6:Q9898:Q1452565->Q2676090@2014-07-03,P6:Q9898:Q1452565->Q2676090,229,Q9898,P6,2014-07-03,validation,Q9898,20260712,v1,0,0,0,0,0,0,0,0
P6:Q9898:Q2676090->Q2574244@2017-10-01,P6:Q9898:Q2676090->Q2574244,230,Q9898,P6,2017-10-01,validation,Q9898,20260712,v1,0,1,0,1,0,0,0,0
P6:Q9898:Q2574244->Q2670907@2019-05-28,P6:Q9898:Q2574244->Q2670907,231,Q9898,P6,2019-05-28,validation,Q9898,20260712,v1,0,1,0,1,0,1,0,0
P6:Q10509:Q2893371->Q11692101@2011-06-11,P6:Q10509:Q2893371->Q11692101,232,Q10509,P6,2011-06-11,train,Q10509,20260712,v1,0,1,0,1,0,1,0,1
P6:Q10509:Q11692101->Q20107420@2015-06-13,P6:Q10509:Q11692101->Q20107420,233,Q10509,P6,2015-06-13,train,Q10509,20260712,v1,0,1,0,1,0,0,0,0
P6:Q485329:Q2917045->Q3329568@2011-06-01,P6:Q485329:Q2917045->Q3329568,234,Q485329,P6,2011-06-01,train,Q485329,20260712,v1,0,1,0,0,0,0,0,0
P6:Q485329:Q3329568->Q20644680@2015-06-01,P6:Q485329:Q3329568->Q20644680,235,Q485329,P6,2015-06-01,train,Q485329,20260712,v1,1,1,0,1,0,1,0,0
P6:Q485329:Q20644680->Q30727352@2019-06-01,P6:Q485329:Q20644680->Q30727352,236,Q485329,P6,2019-06-01,train,Q485329,20260712,v1,0,1,0,1,0,1,0,0
P6:Q204239:Q1845703->Q23038698@2021-01-01,P6:Q204239:Q1845703->Q23038698,237,Q204239,P6,2021-01-01,train,Q204239,20260712,v1,0,0,0,0,0,0,0,0
P6:Q5910:Q1889736->Q73145401@2019-11-01,P6:Q5910:Q1889736->Q73145401,238,Q5910,P6,2019-11-01,train,Q5910,20260712,v1,0,1,0,1,0,1,1,0
P6:Q7906:Q1889715->Q60950977@2019-01-01,P6:Q7906:Q1889715->Q60950977,239,Q7906,P6,2019-01-01,train,Q7906,20260712,v1,0,1,0,1,0,1,0,0
P6:Q134121:Q2366023->Q3302670@2012-01-01,P6:Q134121:Q2366023->Q3302670,240,Q134121,P6,2012-01-01,calibration,Q134121,20260712,v1,0,0,0,0,0,0,0,0
P6:Q2246:Q2371582->Q19910481@2017-09-26,P6:Q2246:Q2371582->Q19910481,241,Q2246,P6,2017-09-26,train,Q2246,20260712,v1,0,1,0,1,0,0,0,0
P6:Q3955:Q2337976->Q50359380@2018-07-01,P6:Q3955:Q2337976->Q50359380,242,Q3955,P6,2018-07-01,train,Q3955,20260712,v1,0,1,0,1,1,1,0,1
P6:Q9022:Q24565115->Q106514756@2018-01-10,P6:Q9022:Q24565115->Q106514756,243,Q9022,P6,2018-01-10,train,Q9022,20260712,v1,0,1,0,0,0,0,0,0
P6:Q9022:Q106514756->Q56479917@2021-01-10,P6:Q9022:Q106514756->Q56479917,244,Q9022,P6,2021-01-10,train,Q9022,20260712,v1,0,1,0,0,0,0,0,0
P6:Q904544:Q2350397->Q2191435@2010-07-21,P6:Q904544:Q2350397->Q2191435,245,Q904544,P6,2010-07-21,train,Q904544,20260712,v1,0,1,0,1,0,1,0,1
P6:Q904544:Q2191435->Q2402912@2011-05-01,P6:Q904544:Q2191435->Q2402912,246,Q904544,P6,2011-05-01,train,Q904544,20260712,v1,0,1,0,1,0,1,0,1
P6:Q904544:Q2402912->Q2107012@2013-01-01,P6:Q904544:Q2402912->Q2107012,247,Q904544,P6,2013-01-01,train,Q904544,20260712,v1,0,1,0,1,0,1,0,1
P6:Q904544:Q2107012->Q3294959@2014-11-21,P6:Q904544:Q2107012->Q3294959,248,Q904544,P6,2014-11-21,train,Q904544,20260712,v1,0,1,0,0,0,0,0,0
P6:Q6098:Q1442901->Q69809941@2019-01-01,P6:Q6098:Q1442901->Q69809941,249,Q6098,P6,2019-01-01,train,Q6098,20260712,v1,0,1,0,1,0,1,0,1
P6:Q6087:Q1927375->Q15834236@2013-06-01,P6:Q6087:Q1927375->Q15834236,250,Q6087,P6,2013-06-01,train,Q6087,20260712,v1,0,1,0,1,0,1,0,1
P6:Q6087:Q15834236->Q98493289@2020-11-01,P6:Q6087:Q15834236->Q98493289,251,Q6087,P6,2020-11-01,train,Q6087,20260712,v1,0,1,0,1,0,1,0,1
P6:Q7070:Q1909821->Q1736669@2012-07-01,P6:Q7070:Q1909821->Q1736669,252,Q7070,P6,2012-07-01,test,Q7070,20260712,v1,0,1,0,1,1,1,0,0
P6:Q9905:Q2749191->Q1986836@2014-09-02,P6:Q9905:Q2749191->Q1986836,253,Q9905,P6,2014-09-02,train,Q9905,20260712,v1,0,1,0,1,0,1,0,0
P6:Q9905:Q1986836->Q2657003@2017-05-18,P6:Q9905:Q1986836->Q2657003,254,Q9905,P6,2017-05-18,train,Q9905,20260712,v1,0,1,0,1,0,1,0,0
P6:Q158064:Q1996936->Q1056201@2016-01-01,P6:Q158064:Q1996936->Q1056201,255,Q158064,P6,2016-01-01,train,Q158064,20260712,v1,0,1,0,1,0,1,0,1
P6:Q158064:Q1056201->Q109763811@2021-01-01,P6:Q158064:Q1056201->Q109763811,256,Q158064,P6,2021-01-01,train,Q158064,20260712,v1,0,1,0,1,0,0,0,0
P6:Q19660:Q16593781->Q11163124@2020-10-29,P6:Q19660:Q16593781->Q11163124,257,Q19660,P6,2020-10-29,train,Q19660,20260712,v1,0,1,0,0,0,0,0,0
P6:Q25409:Q3031038->Q3431152@2010-01-01,P6:Q25409:Q3031038->Q3431152,258,Q25409,P6,2010-01-01,train,Q25409,20260712,v1,0,1,0,1,0,0,0,0
P6:Q5836:Q3052296->Q20087023@2015-01-01,P6:Q5836:Q3052296->Q20087023,259,Q5836,P6,2015-01-01,calibration,Q5836,20260712,v1,0,1,0,0,0,1,0,0
P6:Q972:Q3048697->Q1337248@2020-10-01,P6:Q972:Q3048697->Q1337248,260,Q972,P6,2020-10-01,train,Q972,20260712,v1,0,1,0,0,0,0,1,0
P6:Q972:Q1337248->Q93504316@2021-06-23,P6:Q972:Q1337248->Q93504316,261,Q972,P6,2021-06-23,train,Q972,20260712,v1,0,1,0,1,0,0,0,0
P6:Q158089:Q1490583->Q1526541@2011-10-27,P6:Q158089:Q1490583->Q1526541,262,Q158089,P6,2011-10-27,train,Q158089,20260712,v1,0,1,0,1,0,1,0,0
P6:Q7032:Q1490231->Q23041810@2015-10-03,P6:Q7032:Q1490231->Q23041810,263,Q7032,P6,2015-10-03,train,Q7032,20260712,v1,0,1,0,1,0,1,0,0
P6:Q58931:Q2465745->Q1989259@2012-01-01,P6:Q58931:Q2465745->Q1989259,264,Q58931,P6,2012-01-01,train,Q58931,20260712,v1,0,0,0,0,0,1,0,0
P6:Q58931:Q1989259->Q25158586@2013-01-11,P6:Q58931:Q1989259->Q25158586,265,Q58931,P6,2013-01-11,train,Q58931,20260712,v1,0,1,0,1,0,1,0,0
P6:Q103691:Q3218127->Q537342@2014-01-01,P6:Q103691:Q3218127->Q537342,266,Q103691,P6,2014-01-01,train,Q103691,20260712,v1,0,1,0,0,0,0,0,0
P6:Q103691:Q537342->Q100286217@2020-01-01,P6:Q103691:Q537342->Q100286217,267,Q103691,P6,2020-01-01,train,Q103691,20260712,v1,0,1,0,1,0,1,0,0
P6:Q208668:Q3183009->Q5529242@2011-01-12,P6:Q208668:Q3183009->Q5529242,268,Q208668,P6,2011-01-12,calibration,Q208668,20260712,v1,0,1,0,1,0,1,0,1
P6:Q208668:Q5529242->Q3479247@2012-02-11,P6:Q208668:Q5529242->Q3479247,269,Q208668,P6,2012-02-11,calibration,Q208668,20260712,v1,0,1,0,1,0,1,0,0
P6:Q208668:Q3479247->Q3183009@2022-03-05,P6:Q208668:Q3479247->Q3183009,270,Q208668,P6,2022-03-05,calibration,Q208668,20260712,v1,0,1,0,1,0,1,0,0
P6:Q40030:Q3179810->Q3515818@2011-01-01,P6:Q40030:Q3179810->Q3515818,271,Q40030,P6,2011-01-01,validation,Q40030,20260712,v1,0,0,0,0,0,0,0,0
P6:Q40030:Q16337390->Q59572458@2022-03-31,P6:Q40030:Q16337390->Q59572458,272,Q40030,P6,2022-03-31,validation,Q40030,20260712,v1,0,0,0,0,0,0,0,0
P6:Q23197:Q3193379->Q16164719@2015-09-25,P6:Q23197:Q3193379->Q16164719,273,Q23197,P6,2015-09-25,train,Q23197,20260712,v1,0,1,0,0,0,0,1,0
P6:Q23197:Q16164719->Q5231745@2018-03-06,P6:Q23197:Q16164719->Q5231745,274,Q23197,P6,2018-03-06,train,Q23197,20260712,v1,0,1,0,0,0,0,0,0
P6:Q23197:Q5231745->Q80220350@2019-09-28,P6:Q23197:Q5231745->Q80220350,275,Q23197,P6,2019-09-28,train,Q23197,20260712,v1,0,1,0,0,1,0,0,0
P6:Q2993972:Q2040280->Q19958573@2012-12-17,P6:Q2993972:Q2040280->Q19958573,276,Q2993972,P6,2012-12-17,train,Q2993972,20260712,v1,0,1,0,0,0,0,0,0
P6:Q14891:Q1531265->Q65658911@2018-07-01,P6:Q14891:Q1531265->Q65658911,277,Q14891,P6,2018-07-01,validation,Q14891,20260712,v1,0,1,0,1,0,1,0,1
P6:Q2861:Q1516168->Q57173944@2019-01-01,P6:Q2861:Q1516168->Q57173944,278,Q2861,P6,2019-01-01,train,Q2861,20260712,v1,0,1,0,1,0,0,0,0
P6:Q2936:Q1510822->Q1283314@2014-01-01,P6:Q2936:Q1510822->Q1283314,279,Q2936,P6,2014-01-01,train,Q2936,20260712,v1,0,0,0,1,0,0,0,0
P6:Q3033:Q1554832->Q18630268@2014-11-01,P6:Q3033:Q1554832->Q18630268,280,Q3033,P6,2014-11-01,train,Q3033,20260712,v1,0,0,0,0,0,0,0,0
P6:Q3033:Q18630268->Q109756546@2021-09-26,P6:Q3033:Q18630268->Q109756546,281,Q3033,P6,2021-09-26,train,Q3033,20260712,v1,0,1,0,1,0,1,0,0
P6:Q512064:Q1521470->Q12331736@2012-05-15,P6:Q512064:Q1521470->Q12331736,282,Q512064,P6,2012-05-15,train,Q512064,20260712,v1,0,0,0,0,0,0,0,0
P6:Q6938:Q1546605->Q84084611@2020-05-01,P6:Q6938:Q1546605->Q84084611,283,Q6938,P6,2020-05-01,train,Q6938,20260712,v1,0,1,0,1,0,1,0,1
P6:Q164819:Q2482916->Q12731069@2015-04-15,P6:Q164819:Q2482916->Q12731069,284,Q164819,P6,2015-04-15,train,Q164819,20260712,v1,0,1,0,0,0,0,1,0
P6:Q1757:Q2475123->Q32219@2017-01-01,P6:Q1757:Q2475123->Q32219,285,Q1757,P6,2017-01-01,train,Q1757,20260712,v1,0,0,0,0,0,0,1,0
P6:Q1757:Q32219->Q11867451@2021-01-01,P6:Q1757:Q32219->Q11867451,286,Q1757,P6,2021-01-01,train,Q1757,20260712,v1,0,0,0,0,0,0,0,0
P6:Q275909:Q2516159->Q2603539@2017-01-01,P6:Q275909:Q2516159->Q2603539,287,Q275909,P6,2017-01-01,train,Q275909,20260712,v1,0,1,0,1,0,0,0,1
P6:Q4100:Q1895426->Q111383049@2022-06-10,P6:Q4100:Q1895426->Q111383049,288,Q4100,P6,2022-06-10,validation,Q4100,20260712,v1,0,1,0,1,0,1,0,0
P6:Q8221:Q1584084->Q28913318@2016-10-01,P6:Q8221:Q1584084->Q28913318,289,Q8221,P6,2016-10-01,train,Q8221,20260712,v1,0,1,0,1,0,1,0,0
P6:Q145845:Q3157828->Q2203338@2013-08-19,P6:Q145845:Q3157828->Q2203338,290,Q145845,P6,2013-08-19,train,Q145845,20260712,v1,0,1,0,1,0,0,0,0
P6:Q145845:Q2417371->Q19578460@2016-04-01,P6:Q145845:Q2417371->Q19578460,291,Q145845,P6,2016-04-01,train,Q145845,20260712,v1,0,1,0,1,0,1,0,0
P6:Q2973:Q2544792->Q1340903@2011-06-21,P6:Q2973:Q2544792->Q1340903,292,Q2973,P6,2011-06-21,validation,Q2973,20260712,v1,0,1,0,1,0,0,0,0
P6:Q171224:Q6418596->Q28162495@2017-01-09,P6:Q171224:Q6418596->Q28162495,293,Q171224,P6,2017-01-09,test,Q171224,20260712,v1,0,1,0,1,1,0,0,0
P6:Q8385:Q6264498->Q18510198@2014-11-06,P6:Q8385:Q6264498->Q18510198,294,Q8385,P6,2014-11-06,validation,Q8385,20260712,v1,0,1,0,1,0,0,0,0
P6:Q477232:Q4308731->Q4054454@2011-07-26,P6:Q477232:Q4308731->Q4054454,295,Q477232,P6,2011-07-26,validation,Q477232,20260712,v1,0,0,0,0,0,0,0,0
P6:Q477232:Q4054454->Q4475320@2012-02-17,P6:Q477232:Q4054454->Q4475320,296,Q477232,P6,2012-02-17,validation,Q477232,20260712,v1,0,1,0,1,0,0,0,1
P6:Q477232:Q4475320->Q21232760@2015-10-27,P6:Q477232:Q4475320->Q21232760,297,Q477232,P6,2015-10-27,validation,Q477232,20260712,v1,0,1,0,1,0,1,0,1
